ObjectId,lat,long,offence,location,year,month,date,dayofweek,MCI,Arrest
171,43.70915397,-79.56547625,B&E,"Religious Facilities (Synagogue, Church, Convent, Mosque)",2014,October,2014/10/23 04:00:00+00,Thursday  ,Break and Enter,0
172,43.71176933,-79.59097544,Robbery - Home Invasion,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2014,October,2014/10/25 04:00:00+00,Saturday  ,Robbery,0
173,43.71176933,-79.59097544,Robbery - Home Invasion,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2014,October,2014/10/25 04:00:00+00,Saturday  ,Robbery,1
174,43.73385536,-79.59967447,Assault,"Apartment (Rooming House, Condo)",2014,October,2014/10/26 04:00:00+00,Sunday    ,Assault,0
175,43.71332026,-79.55965099,B&E,"Private Property Structure (Pool, Shed, Detached Garage)",2014,October,2014/10/26 04:00:00+00,Sunday    ,Break and Enter,1
176,43.73314729,-79.60677549,B&E W'Intent,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,October,2014/10/29 04:00:00+00,Wednesday ,Break and Enter,0
177,43.7501869,-79.60016615,Assault With Weapon,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,October,2014/10/29 04:00:00+00,Wednesday ,Assault,0
178,43.7501869,-79.60016615,Assault With Weapon,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,October,2014/10/29 04:00:00+00,Wednesday ,Assault,1
179,43.7501869,-79.60016615,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,October,2014/10/29 04:00:00+00,Wednesday ,Assault,1
180,43.75300241,-79.62508866,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,October,2014/10/29 04:00:00+00,Wednesday ,Break and Enter,0
181,43.68951723,-79.58726582,Robbery - Other,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2014,October,2014/10/30 04:00:00+00,Thursday  ,Robbery,1
182,43.73091013,-79.59941174,Assault Bodily Harm,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2014,November,2014/11/01 04:00:00+00,Saturday  ,Assault,1
183,43.67689492,-79.59102457,Assault,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2014,November,2014/11/02 04:00:00+00,Sunday    ,Assault,1
184,43.73141324,-79.5773979,Assault With Weapon,"Apartment (Rooming House, Condo)",2014,November,2014/11/04 05:00:00+00,Tuesday   ,Assault,1
185,43.73141324,-79.5773979,Assault,"Apartment (Rooming House, Condo)",2014,November,2014/11/04 05:00:00+00,Tuesday   ,Assault,0
186,43.69019534,-79.57015643,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,November,2014/11/03 05:00:00+00,Monday    ,Break and Enter,1
187,43.72050826,-79.57839185,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,November,2014/11/04 05:00:00+00,Tuesday   ,Break and Enter,0
188,43.73463396,-79.60096203,B&E,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2014,November,2014/11/04 05:00:00+00,Tuesday   ,Break and Enter,0
189,43.72892868,-79.60569089,Assault,Schools During Un-Supervised Activity,2014,November,2014/11/05 05:00:00+00,Wednesday ,Assault,1
190,43.73091013,-79.59941174,Assault,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2014,November,2014/11/02 04:00:00+00,Sunday    ,Assault,0
191,43.73908173,-79.59965506,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,November,2014/11/06 05:00:00+00,Thursday  ,Break and Enter,1
192,43.72040494,-79.61255501,B&E,"Bank And Other Financial Institutions (Money Mart, Tsx)",2014,November,2014/11/07 05:00:00+00,Friday    ,Break and Enter,0
193,43.73377335,-79.59350023,Assault With Weapon,"Apartment (Rooming House, Condo)",2014,November,2014/11/07 05:00:00+00,Friday    ,Assault,0
194,43.73091013,-79.59941174,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,November,2014/11/07 05:00:00+00,Friday    ,Assault,1
195,43.70396093,-79.58263467,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2014,November,2014/11/09 05:00:00+00,Sunday    ,Break and Enter,0
196,43.73166845,-79.57635547,B&E,"Construction Site (Warehouse, Trailer, Shed)",2014,November,2014/11/08 05:00:00+00,Saturday  ,Break and Enter,0
197,43.68257496,-79.58189334,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,November,2014/11/10 05:00:00+00,Monday    ,Assault,1
198,43.75194965,-79.60307206,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,November,2014/11/05 05:00:00+00,Wednesday ,Break and Enter,0
199,43.72998269,-79.60357621,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,November,2014/11/13 05:00:00+00,Thursday  ,Assault,0
200,43.73504019,-79.61783783,Robbery - Business,"Gas Station (Self, Full, Attached Convenience)",2014,November,2014/11/14 05:00:00+00,Friday    ,Robbery,1
201,43.73314729,-79.60677549,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,February,2015/02/02 05:00:00+00,Monday    ,Assault,0
202,43.73314729,-79.60677549,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,February,2015/02/02 05:00:00+00,Monday    ,Assault,1
203,43.73751593,-79.59545908,Assault,Schools During Supervised Activity,2015,February,2015/02/03 05:00:00+00,Tuesday   ,Assault,1
204,43.72617604,-79.62217749,Assault,Ttc Bus,2015,February,2015/02/07 05:00:00+00,Saturday  ,Assault,1
205,43.73184462,-79.60405697,Assault,"Apartment (Rooming House, Condo)",2015,February,2015/02/08 05:00:00+00,Sunday    ,Assault,1
206,43.73052116,-79.57580279,Assault,"Apartment (Rooming House, Condo)",2015,February,2015/02/08 05:00:00+00,Sunday    ,Assault,0
207,43.71881059,-79.58335337,Assault With Weapon,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,February,2015/02/08 05:00:00+00,Sunday    ,Assault,1
208,43.7501869,-79.60016615,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2007,December,2007/12/04 05:00:00+00,Tuesday   ,Assault,0
209,43.74743872,-79.63489625,B&E,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2015,February,2015/02/12 05:00:00+00,Thursday  ,Break and Enter,0
210,43.69379116,-79.57188023,Theft From Motor Vehicle Over,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,February,2015/02/11 05:00:00+00,Wednesday ,Theft Over,1
211,43.74119755,-79.59778645,Assault Bodily Harm,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,September,2014/09/01 04:00:00+00,Monday    ,Assault,0
212,43.74119755,-79.59778645,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2014,September,2014/09/01 04:00:00+00,Monday    ,Assault,0
213,43.73219045,-79.61423505,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,February,2015/02/13 05:00:00+00,Friday    ,Robbery,1
214,43.7501869,-79.60016615,Robbery - Other,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,February,2015/02/15 05:00:00+00,Sunday    ,Robbery,0
215,43.70602991,-79.60417825,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,February,2015/02/15 05:00:00+00,Sunday    ,Assault,0
216,43.7231289,-79.58983259,Assault With Weapon,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,February,2015/02/17 05:00:00+00,Tuesday   ,Assault,1
217,43.72787024,-79.59451745,Assault,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2015,February,2015/02/20 05:00:00+00,Friday    ,Assault,0
218,43.72324962,-79.61676322,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,February,2015/02/20 05:00:00+00,Friday    ,Assault,1
219,43.72388969,-79.61580992,B&E,"Apartment (Rooming House, Condo)",2015,February,2015/02/13 05:00:00+00,Friday    ,Break and Enter,0
220,43.73372347,-79.60667875,B&E,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2015,February,2015/02/23 05:00:00+00,Monday    ,Break and Enter,1
221,43.6817736,-79.58862487,Theft From Motor Vehicle Over,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,February,2015/02/20 05:00:00+00,Friday    ,Theft Over,0
222,43.72892868,-79.60569089,Assault,"Construction Site (Warehouse, Trailer, Shed)",2015,February,2015/02/17 05:00:00+00,Tuesday   ,Assault,1
223,43.72787024,-79.59451745,Assault,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2015,February,2015/02/23 05:00:00+00,Monday    ,Assault,0
224,43.75463948,-79.60244511,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,February,2015/02/26 05:00:00+00,Thursday  ,Break and Enter,0
225,43.74364194,-79.60387564,Pointing A Firearm,Bar / Restaurant,2015,February,2015/02/27 05:00:00+00,Friday    ,Assault,1
226,43.71170516,-79.56666332,Assault,"Gas Station (Self, Full, Attached Convenience)",2015,February,2015/02/28 05:00:00+00,Saturday  ,Assault,0
227,43.73413317,-79.6007377,Assault With Weapon,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,February,2015/02/28 05:00:00+00,Saturday  ,Assault,1
228,43.73413317,-79.6007377,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,February,2015/02/28 05:00:00+00,Saturday  ,Assault,0
229,43.73463396,-79.60096203,Assault Bodily Harm,Bar / Restaurant,2015,March,2015/03/01 05:00:00+00,Sunday    ,Assault,1
230,43.70602991,-79.60417825,Robbery With Weapon,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,March,2015/03/03 05:00:00+00,Tuesday   ,Robbery,0
231,43.71476277,-79.58519926,B&E W'Intent,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,March,2015/03/03 05:00:00+00,Tuesday   ,Break and Enter,1
232,43.72998269,-79.60357621,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,March,2015/03/04 05:00:00+00,Wednesday ,Assault,0
233,43.73372347,-79.60667875,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,March,2015/03/05 05:00:00+00,Thursday  ,Break and Enter,1
234,43.70602991,-79.60417825,Assault,"Apartment (Rooming House, Condo)",2010,February,2010/02/14 05:00:00+00,Sunday    ,Assault,1
235,43.72409104,-79.58153457,Assault,Schools During Un-Supervised Activity,2015,March,2015/03/06 05:00:00+00,Friday    ,Assault,0
236,43.75303822,-79.61948978,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,March,2015/03/07 05:00:00+00,Saturday  ,Break and Enter,1
237,43.68951723,-79.58726582,Theft Over,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2015,March,2015/03/08 05:00:00+00,Sunday    ,Theft Over,0
238,43.68482069,-79.58378351,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,March,2015/03/09 04:00:00+00,Monday    ,Break and Enter,0
239,43.75543492,-79.61420547,Robbery - Mugging,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,March,2015/03/09 04:00:00+00,Monday    ,Robbery,1
240,43.74815678,-79.60193533,Assault,"Apartment (Rooming House, Condo)",2015,March,2015/03/10 04:00:00+00,Tuesday   ,Assault,0
241,43.72375357,-79.61688986,B&E,"Apartment (Rooming House, Condo)",2015,March,2015/03/10 04:00:00+00,Tuesday   ,Break and Enter,1
242,43.73198494,-79.6031677,Assault With Weapon,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,March,2015/03/10 04:00:00+00,Tuesday   ,Assault,0
243,43.74335617,-79.62064281,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,March,2015/03/12 04:00:00+00,Thursday  ,Assault,1
244,43.71176933,-79.59097544,Assault With Weapon,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2015,March,2015/03/14 04:00:00+00,Saturday  ,Assault,0
245,43.71366018,-79.55492829,Assault,Go Bus,2015,March,2015/03/14 04:00:00+00,Saturday  ,Assault,0
246,43.71844401,-79.60169835,Assault - Resist/ Prevent Seiz,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,March,2015/03/14 04:00:00+00,Saturday  ,Assault,1
247,43.70602991,-79.60417825,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,March,2015/03/16 04:00:00+00,Monday    ,Assault,0
248,43.67834241,-79.58493113,Assault Bodily Harm,Bar / Restaurant,2015,March,2015/03/14 04:00:00+00,Saturday  ,Assault,0
249,43.71332026,-79.55965099,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,March,2015/03/16 04:00:00+00,Monday    ,Assault,0
250,43.72051595,-79.59441031,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,March,2015/03/18 04:00:00+00,Wednesday ,Assault,1
251,43.69021298,-79.57702746,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,March,2015/03/19 04:00:00+00,Thursday  ,Assault,0
252,43.74406571,-79.59649182,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,March,2015/03/19 04:00:00+00,Thursday  ,Assault,0
253,43.70602991,-79.60417825,Assault Peace Officer,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,March,2015/03/20 04:00:00+00,Friday    ,Assault,0
254,43.73219045,-79.61423505,Robbery - Mugging,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,March,2015/03/21 04:00:00+00,Saturday  ,Robbery,1
255,43.7231289,-79.58983259,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,March,2015/03/23 04:00:00+00,Monday    ,Assault,0
256,43.7231289,-79.58983259,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,March,2015/03/23 04:00:00+00,Monday    ,Break and Enter,0
257,43.73091013,-79.59941174,Assault,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2015,March,2015/03/22 04:00:00+00,Sunday    ,Assault,0
258,43.72051595,-79.59441031,B&E W'Intent,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,March,2015/03/25 04:00:00+00,Wednesday ,Break and Enter,1
259,43.71176933,-79.59097544,Theft Over,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2015,March,2015/03/25 04:00:00+00,Wednesday ,Theft Over,0
260,43.73198248,-79.6151676,Assault,"Apartment (Rooming House, Condo)",2014,August,2014/08/11 04:00:00+00,Monday    ,Assault,1
261,43.75367484,-79.60536982,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,March,2015/03/27 04:00:00+00,Friday    ,Break and Enter,0
262,43.73504019,-79.61783783,Robbery - Business,"Gas Station (Self, Full, Attached Convenience)",2015,March,2015/03/30 04:00:00+00,Monday    ,Robbery,1
263,43.75044535,-79.62387213,B&E,"Construction Site (Warehouse, Trailer, Shed)",2015,March,2015/03/27 04:00:00+00,Friday    ,Break and Enter,0
264,43.74398475,-79.59988539,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,March,2015/03/31 04:00:00+00,Tuesday   ,Break and Enter,1
265,43.75230198,-79.59926221,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,March,2015/03/31 04:00:00+00,Tuesday   ,Assault,0
266,43.73401277,-79.59033164,Assault Bodily Harm,"Apartment (Rooming House, Condo)",2015,April,2015/04/02 04:00:00+00,Thursday  ,Assault,1
267,43.70906126,-79.58721817,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,April,2015/04/01 04:00:00+00,Wednesday ,Break and Enter,0
268,43.72388969,-79.61580992,Assault,"Apartment (Rooming House, Condo)",2015,April,2015/04/04 04:00:00+00,Saturday  ,Assault,1
269,43.70602991,-79.60417825,Assault,Bar / Restaurant,2015,April,2015/04/05 04:00:00+00,Sunday    ,Assault,0
270,43.71844401,-79.60169835,B&E,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2015,April,2015/04/05 04:00:00+00,Sunday    ,Break and Enter,0
271,43.69379116,-79.57188023,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,April,2015/04/06 04:00:00+00,Monday    ,Break and Enter,1
272,43.71526756,-79.57177694,Theft From Motor Vehicle Over,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,April,2015/04/01 04:00:00+00,Wednesday ,Theft Over,0
273,43.72051595,-79.59441031,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,April,2015/04/08 04:00:00+00,Wednesday ,Break and Enter,1
274,43.73463396,-79.60096203,B&E W'Intent,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2015,April,2015/04/08 04:00:00+00,Wednesday ,Break and Enter,0
275,43.71666178,-79.57844525,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,April,2015/04/09 04:00:00+00,Thursday  ,Break and Enter,1
276,43.74364194,-79.60387564,B&E,Bar / Restaurant,2015,April,2015/04/10 04:00:00+00,Friday    ,Break and Enter,0
277,43.70602991,-79.60417825,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,April,2015/04/10 04:00:00+00,Friday    ,Assault,1
278,43.72170269,-79.57147176,Assault,Schools During Supervised Activity,2015,April,2015/04/10 04:00:00+00,Friday    ,Assault,0
279,43.74406571,-79.59649182,Assault,"Apartment (Rooming House, Condo)",2015,April,2015/04/09 04:00:00+00,Thursday  ,Assault,0
280,43.74031273,-79.59830098,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,November,2014/11/01 04:00:00+00,Saturday  ,Assault,1
281,43.73236392,-79.61821394,Assault,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2015,April,2015/04/11 04:00:00+00,Saturday  ,Assault,0
282,43.72388969,-79.61580992,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,April,2015/04/11 04:00:00+00,Saturday  ,Assault,1
283,43.73168881,-79.61177392,Assault With Weapon,"Apartment (Rooming House, Condo)",2015,April,2015/04/12 04:00:00+00,Sunday    ,Assault,0
284,43.73168881,-79.61177392,Assault,"Apartment (Rooming House, Condo)",2015,April,2015/04/12 04:00:00+00,Sunday    ,Assault,0
285,43.73751593,-79.59545908,Assault,Schools During Un-Supervised Activity,2015,April,2015/04/12 04:00:00+00,Sunday    ,Assault,1
286,43.6817736,-79.58862487,Theft From Motor Vehicle Over,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,April,2015/04/11 04:00:00+00,Saturday  ,Theft Over,0
287,43.70396093,-79.58263467,Theft From Motor Vehicle Over,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,February,2015/02/11 05:00:00+00,Wednesday ,Theft Over,1
288,43.69021298,-79.57702746,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,April,2015/04/14 04:00:00+00,Tuesday   ,Assault,0
289,43.73417041,-79.60304851,Assault,Ttc Bus,2015,April,2015/04/15 04:00:00+00,Wednesday ,Assault,1
290,43.74364194,-79.60387564,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,April,2015/04/15 04:00:00+00,Wednesday ,Assault,0
291,43.75230198,-79.59926221,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,April,2015/04/16 04:00:00+00,Thursday  ,Robbery,1
292,43.72892868,-79.60569089,Theft Over,Schools During Un-Supervised Activity,2015,April,2015/04/17 04:00:00+00,Friday    ,Theft Over,0
