X,Y,Index_,event_unique_id,Division,occurrencedate,reporteddate,location,primary_type,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,year,month,time,occurrencedayofyear,dayofweek,occurrencehour,MCI,Hood_ID,Neighbourhood,Long,Lat,ObjectId,Zone,Season,Arrest
-8863069.108,5425005.603,5060,GO-20141680349,D23,2014/03/02 05:00:00+00,2014/03/12 04:00:00+00,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2130,210,Theft Over,2014,March,12,71,Wednesday ,6,2014,March,2,61,Sunday    ,1,Theft Over,1,West Humber-Clairville,-79.61830444,43.73812595,79,North,Summer,1
-8860490.23,5419299.526,5081,GO-20141687099,D23,2014/03/11 04:00:00+00,2014/03/12 04:00:00+00,Jails / Detention Centres,Other,1430,100,Assault,2014,March,12,71,Wednesday ,14,2014,March,11,70,Tuesday   ,20,Assault,1,West Humber-Clairville,-79.59513798,43.70107981,80,North,Summer,1
-8858337.846,5423833.978,5116,GO-20141689458,D23,2014/03/12 04:00:00+00,2014/03/12 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2014,March,12,71,Wednesday ,20,2014,March,12,71,Wednesday ,20,Assault,1,West Humber-Clairville,-79.57580279,43.73052116,81,North,Summer,1
-8863792.915,5423577.822,5202,GO-20141700146,D23,2014/03/14 04:00:00+00,2014/03/14 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,110,Assault Bodily Harm,2014,March,14,73,Friday    ,15,2014,March,14,73,Friday    ,15,Assault,1,West Humber-Clairville,-79.62480651,43.72885837,82,North,Summer,0
-8861138.56,5424467.594,5332,GO-20141710429,D23,2014/03/16 04:00:00+00,2014/03/16 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2014,March,16,75,Sunday    ,8,2014,March,16,75,Sunday    ,8,Break and Enter,1,West Humber-Clairville,-79.60096203,43.73463396,83,North,Summer,1
-8861664.974,5423588.653,5396,GO-20141717674,D23,2014/03/17 04:00:00+00,2014/03/17 04:00:00+00,Schools During Supervised Activity,Educational,1460,100,Assault Peace Officer,2014,March,17,76,Monday    ,15,2014,March,17,76,Monday    ,15,Assault,1,West Humber-Clairville,-79.60569089,43.72892868,84,North,Summer,1
-8860965.982,5423893.901,5397,GO-20141715639,D23,2014/03/14 04:00:00+00,2014/03/17 04:00:00+00,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,2130,200,Theft From Mail / Bag / Key,2014,March,17,76,Monday    ,9,2014,March,14,73,Friday    ,21,Theft Over,1,West Humber-Clairville,-79.59941174,43.73091013,85,South,Summer,0
-8860640.938,5425920.81,5504,GO-20141725071,D23,2014/03/18 04:00:00+00,2014/03/18 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,March,18,77,Tuesday   ,20,2014,March,18,77,Tuesday   ,8,Break and Enter,1,West Humber-Clairville,-79.59649182,43.74406571,86,South,Summer,1
-8859748.724,5423032.86,5528,GO-20141727172,D23,2014/03/19 04:00:00+00,2014/03/19 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2014,March,19,78,Wednesday ,3,2014,March,19,78,Wednesday ,3,Assault,1,West Humber-Clairville,-79.58847692,43.7253207,87,South,Summer,1
-8858012.634,5422022.446,5537,GO-20141728366,D23,2014/03/19 04:00:00+00,2014/03/19 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2014,March,19,78,Wednesday ,11,2014,March,19,78,Wednesday ,9,Assault,1,West Humber-Clairville,-79.57288136,43.71876096,88,South,Summer,1
-8857028.789,5420080.005,5602,GO-20141734349,D23,2014/03/20 04:00:00+00,2014/03/20 04:00:00+00,Go Train,Transit,1430,100,Assault,2014,March,20,79,Thursday  ,11,2014,March,20,79,Thursday  ,6,Assault,1,West Humber-Clairville,-79.56404333,43.70614835,89,South,Summer,0
-8862512.766,5424089.205,5640,GO-20141735726,D23,2014/03/19 04:00:00+00,2014/03/20 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,2014,March,20,79,Thursday  ,13,2014,March,19,78,Wednesday ,18,Break and Enter,1,West Humber-Clairville,-79.61330673,43.73217787,90,South,Summer,1
-8862226.361,5424961.982,5644,GO-20141737937,D23,2014/03/13 04:00:00+00,2014/03/20 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2014,March,20,79,Thursday  ,16,2014,March,13,72,Thursday  ,23,Assault,1,West Humber-Clairville,-79.61073391,43.73784283,91,South,Summer,1
-8861113.588,5424390.441,5654,GO-20141738223,D23,2014/03/20 04:00:00+00,2014/03/20 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1457,100,Pointing A Firearm,2014,March,20,79,Thursday  ,21,2014,March,20,79,Thursday  ,21,Assault,1,West Humber-Clairville,-79.6007377,43.73413317,92,South,Summer,1
-8862342.134,5424013.861,5678,GO-20141741110,D23,2014/03/21 04:00:00+00,2014/03/21 04:00:00+00,"Private Property Structure (Pool, Shed, Detached Garage)",Other,1460,100,Assault Peace Officer,2014,March,21,80,Friday    ,12,2014,March,21,80,Friday    ,12,Assault,1,West Humber-Clairville,-79.61177392,43.73168881,93,South,Summer,0
-8862342.134,5424013.861,5679,GO-20141741110,D23,2014/03/21 04:00:00+00,2014/03/21 04:00:00+00,"Private Property Structure (Pool, Shed, Detached Garage)",Other,1460,100,Assault Peace Officer,2014,March,21,80,Friday    ,12,2014,March,21,80,Friday    ,12,Assault,1,West Humber-Clairville,-79.61177392,43.73168881,94,South,Summer,1
-8863078.624,5422167.997,5711,GO-20141744467,D23,2014/03/21 04:00:00+00,2014/03/21 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,March,21,80,Friday    ,22,2014,March,21,80,Friday    ,22,Break and Enter,1,West Humber-Clairville,-79.61838992,43.71970594,95,South,Summer,1
-8858866.112,5422209.568,5761,GO-20141747669,D23,2014/02/08 05:00:00+00,2014/03/22 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,March,22,81,Saturday  ,14,2014,February,8,39,Saturday  ,14,Break and Enter,1,West Humber-Clairville,-79.58054828,43.71997583,96,South,Summer,0
-8861462.901,5425855.512,5870,GO-20141756501,D23,2014/03/24 04:00:00+00,2014/03/24 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,220,B&E W'Intent,2014,March,24,83,Monday    ,5,2014,March,24,83,Monday    ,4,Break and Enter,1,West Humber-Clairville,-79.60387564,43.74364194,97,South,Summer,1
-8862429.084,5422275.662,5876,GO-20141756802,D23,2014/03/24 04:00:00+00,2014/03/24 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2014,March,24,83,Monday    ,7,2014,March,24,83,Monday    ,6,Break and Enter,1,West Humber-Clairville,-79.61255501,43.72040494,98,South,Summer,0
-8862429.084,5422275.662,5877,GO-20141756901,D23,2014/03/24 04:00:00+00,2014/03/24 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,2014,March,24,83,Monday    ,7,2014,March,24,83,Monday    ,6,Break and Enter,1,West Humber-Clairville,-79.61255501,43.72040494,99,South,Summer,1
-8858925.125,5421265.512,5878,GO-20141756575,D23,2014/03/24 04:00:00+00,2014/03/24 04:00:00+00,Bar / Restaurant,Commercial,2120,200,B&E,2014,March,24,83,Monday    ,5,2014,March,24,83,Monday    ,5,Break and Enter,1,West Humber-Clairville,-79.58107841,43.71384637,100,South,Summer,1
-8863017.165,5424530.18,18925,GO-20142831573,D23,2014/08/16 04:00:00+00,2014/09/03 04:00:00+00,"Gas Station (Self, Full, Attached Convenience)",Commercial,1430,100,Assault,2014,September,3,246,Wednesday ,7,2014,August,16,228,Saturday  ,1,Assault,1,West Humber-Clairville,-79.61783783,43.73504019,101,South,Summer,1
-8861496.588,5420061.767,18990,GO-20142837313,D23,2014/09/03 04:00:00+00,2014/09/03 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1420,100,Assault With Weapon,2014,September,3,246,Wednesday ,22,2014,September,3,246,Wednesday ,22,Assault,1,West Humber-Clairville,-79.60417825,43.70602991,102,South,Summer,0
-8863478.875,5426354.095,19025,GO-20142838773,D23,2014/09/04 04:00:00+00,2014/09/04 04:00:00+00,Ttc Bus,Transit,1430,100,Assault,2014,September,4,247,Thursday  ,6,2014,September,4,247,Thursday  ,6,Assault,1,West Humber-Clairville,-79.62198544,43.74687755,103,South,Summer,1
-8861664.974,5423588.653,19064,GO-20142843245,D23,2014/09/03 04:00:00+00,2014/09/04 04:00:00+00,Schools During Supervised Activity,Educational,1430,100,Assault,2014,September,4,247,Thursday  ,19,2014,September,3,246,Wednesday ,11,Assault,1,West Humber-Clairville,-79.60569089,43.72892868,104,South,Summer,1
-8863824.324,5427297.962,19117,GO-20142846498,D23,2014/09/05 04:00:00+00,2014/09/05 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2014,September,5,248,Friday    ,7,2014,September,5,248,Friday    ,3,Break and Enter,1,West Humber-Clairville,-79.62508866,43.75300241,105,South,Summer,1
-8860421.152,5423425.602,19201,GO-20142853926,D23,2014/08/11 04:00:00+00,2014/09/06 04:00:00+00,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,1430,100,Assault,2014,September,6,249,Saturday  ,6,2014,August,11,223,Monday    ,9,Assault,1,West Humber-Clairville,-79.59451745,43.72787024,106,South,Summer,0
-8861462.901,5425855.512,19213,GO-20142855735,D23,2014/09/06 04:00:00+00,2014/09/06 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2014,September,6,249,Saturday  ,13,2014,September,6,249,Saturday  ,13,Assault,1,West Humber-Clairville,-79.60387564,43.74364194,107,South,Summer,1
-8856907.201,5419135.219,19453,GO-20142872767,D23,2014/09/09 04:00:00+00,2014/09/09 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2014,September,9,252,Tuesday   ,3,2014,September,9,252,Tuesday   ,3,Break and Enter,1,West Humber-Clairville,-79.56295109,43.70001273,108,South,Summer,0
-8858399.37,5424010.725,19539,GO-20142880630,D23,2014/09/09 04:00:00+00,2014/09/10 04:00:00+00,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2120,200,B&E,2014,September,10,253,Wednesday ,9,2014,September,9,252,Tuesday   ,17,Break and Enter,1,West Humber-Clairville,-79.57635547,43.73166845,109,South,Summer,1
-8861543.28,5422022.559,19553,GO-20142881071,D23,2014/09/08 04:00:00+00,2014/09/10 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2014,September,10,253,Wednesday ,13,2014,September,8,251,Monday    ,23,Assault,1,West Humber-Clairville,-79.60459769,43.71876169,110,South,Summer,1
-8858314.587,5419433.432,19618,GO-20142514369,D23,2014/05/22 04:00:00+00,2014/07/14 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,2014,July,14,195,Monday    ,9,2014,May,22,142,Thursday  ,9,Theft Over,1,West Humber-Clairville,-79.57559385,43.70194945,111,South,Summer,1
-8862666.847,5425895.205,19709,GO-20142894839,D23,2014/08/01 04:00:00+00,2014/09/12 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,2014,September,12,255,Friday    ,13,2014,August,1,213,Friday    ,0,Theft Over,1,West Humber-Clairville,-79.61469087,43.74389954,112,South,Summer,0
-8861483.087,5424037.865,19752,GO-20142898060,D23,2014/09/12 04:00:00+00,2014/09/12 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,220,Robbery - Other,2014,September,12,255,Friday    ,20,2014,September,12,255,Friday    ,20,Robbery,1,West Humber-Clairville,-79.60405697,43.73184462,113,South,Summer,1
-8863201.06,5427303.481,19753,GO-20142897700,D23,2014/09/12 04:00:00+00,2014/09/12 04:00:00+00,Cargo Train,Other,2120,220,B&E W'Intent,2014,September,12,255,Friday    ,19,2014,September,12,255,Friday    ,15,Break and Enter,1,West Humber-Clairville,-79.61948978,43.75303822,114,South,Summer,1
-8860533.576,5417094.556,19853,GO-20142906060,D23,2014/09/14 04:00:00+00,2014/09/14 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1470,100,Crim Negligence Bodily Harm,2014,September,14,257,Sunday    ,5,2014,September,14,257,Sunday    ,2,Assault,1,West Humber-Clairville,-79.59552737,43.68675813,115,South,Summer,0
-8861049.963,5426864.068,19994,GO-20142918278,D23,2014/09/16 04:00:00+00,2014/09/16 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2014,September,16,259,Tuesday   ,3,2014,September,16,259,Tuesday   ,3,Assault,1,West Humber-Clairville,-79.60016615,43.7501869,116,South,Summer,0
-8861049.963,5426864.068,19995,GO-20142918278,D23,2014/09/16 04:00:00+00,2014/09/16 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2014,September,16,259,Tuesday   ,3,2014,September,16,259,Tuesday   ,3,Assault,1,West Humber-Clairville,-79.60016615,43.7501869,117,South,Summer,1
-8861979.615,5426297.286,20245,GO-20142934076,D23,2014/09/02 04:00:00+00,2014/09/18 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,2014,September,18,261,Thursday  ,11,2014,September,2,245,Tuesday   ,9,Theft Over,1,West Humber-Clairville,-79.60851736,43.74650889,118,South,Summer,1
-8858925.125,5421265.512,20351,GO-20142943143,D23,2014/09/19 04:00:00+00,2014/09/19 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1460,100,Assault Peace Officer,2014,September,19,262,Friday    ,19,2014,September,19,262,Friday    ,18,Assault,1,West Humber-Clairville,-79.58107841,43.71384637,119,South,Summer,0
-8858068.891,5422824.038,20448,GO-20142949200,D23,2014/09/20 04:00:00+00,2014/09/20 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2014,September,20,263,Saturday  ,18,2014,September,20,263,Saturday  ,18,Assault,1,West Humber-Clairville,-79.57338673,43.72396506,120,South,Summer,1
-8863106.416,5424219.316,20451,GO-20142949568,D23,2014/09/20 04:00:00+00,2014/09/20 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2014,September,20,263,Saturday  ,19,2014,September,20,263,Saturday  ,19,Assault,1,West Humber-Clairville,-79.61863958,43.73302242,121,South,Summer,0
-8863081.482,5422325.355,20719,GO-20142969081,D23,2014/09/23 04:00:00+00,2014/09/23 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,September,23,266,Tuesday   ,18,2014,September,23,266,Tuesday   ,12,Break and Enter,1,West Humber-Clairville,-79.6184156,43.72072756,122,South,Summer,1
-8860490.23,5419299.526,20784,GO-20142974802,D23,2014/09/23 04:00:00+00,2014/09/24 04:00:00+00,Jails / Detention Centres,Other,1430,100,Assault,2014,September,24,267,Wednesday ,15,2014,September,23,266,Tuesday   ,8,Assault,1,West Humber-Clairville,-79.59513798,43.70107981,123,South,Winter,0
-8862791.419,5422812.428,20800,GO-20142976903,D23,2014/09/24 04:00:00+00,2014/09/24 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1450,100,Discharge Firearm - Recklessly,2014,September,24,267,Wednesday ,21,2014,September,24,267,Wednesday ,21,Assault,1,West Humber-Clairville,-79.61580992,43.72388969,124,South,Winter,1
-8860490.23,5419299.526,20829,GO-20142978868,D23,2014/09/05 04:00:00+00,2014/09/25 04:00:00+00,Jails / Detention Centres,Other,1430,100,Assault,2014,September,25,268,Thursday  ,8,2014,September,5,248,Friday    ,7,Assault,1,West Humber-Clairville,-79.59513798,43.70107981,125,South,Winter,0
-8860793.454,5424479.949,20901,GO-20142985015,D23,2014/09/26 04:00:00+00,2014/09/26 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,100,Robbery With Weapon,2014,September,26,269,Friday    ,3,2014,September,26,269,Friday    ,0,Robbery,1,West Humber-Clairville,-79.59786189,43.73471415,126,South,Winter,1
-8857320.445,5420935.747,20916,GO-20142985538,D23,2014/09/26 04:00:00+00,2014/09/26 04:00:00+00,"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,1610,190,Robbery - Atm,2014,September,26,269,Friday    ,6,2014,September,26,269,Friday    ,6,Robbery,1,West Humber-Clairville,-79.56666332,43.71170516,127,East,Winter,1
-8861134.37,5427430.565,21067,GO-20142997971,D23,2014/09/27 04:00:00+00,2014/09/27 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2014,September,27,270,Saturday  ,21,2014,September,27,270,Saturday  ,21,Assault,1,West Humber-Clairville,-79.60092439,43.75386284,128,East,Winter,0
-8858206.289,5423467.327,21340,GO-20143018457,D23,2014/10/01 04:00:00+00,2014/10/01 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,160,Robbery - Taxi,2014,October,1,274,Wednesday ,2,2014,October,1,274,Wednesday ,2,Robbery,1,West Humber-Clairville,-79.57462099,43.7281411,129,East,Winter,1
-8857336.578,5419741.595,21606,GO-20143039104,D23,2014/10/03 04:00:00+00,2014/10/04 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2014,October,4,277,Saturday  ,4,2014,October,3,276,Friday    ,22,Break and Enter,1,West Humber-Clairville,-79.56680825,43.70395072,130,East,Winter,0
-8860533.576,5417094.556,21657,GO-20143045048,D23,2014/10/05 04:00:00+00,2014/10/05 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1420,110,Assault Bodily Harm,2014,October,5,278,Sunday    ,2,2014,October,5,278,Sunday    ,2,Assault,1,West Humber-Clairville,-79.59552737,43.68675813,131,East,Winter,0
-8857709.296,5417623.702,21670,GO-20143045491,D23,2014/10/05 04:00:00+00,2014/10/05 04:00:00+00,"Private Property Structure (Pool, Shed, Detached Garage)",Other,1420,110,Assault Bodily Harm,2014,October,5,278,Sunday    ,8,2014,October,5,278,Sunday    ,5,Assault,1,West Humber-Clairville,-79.57015643,43.69019534,132,East,Winter,0
-8858925.125,5421265.512,21738,GO-20143050402,D23,2014/10/06 04:00:00+00,2014/10/06 04:00:00+00,Bar / Restaurant,Commercial,2120,200,B&E,2014,October,6,279,Monday    ,4,2014,October,6,279,Monday    ,4,Break and Enter,1,West Humber-Clairville,-79.58107841,43.71384637,133,East,Winter,1
-8858605.351,5420295.43,21745,GO-20143051164,D23,2014/10/04 04:00:00+00,2014/10/06 04:00:00+00,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2120,200,B&E,2014,October,6,279,Monday    ,7,2014,October,4,277,Saturday  ,12,Break and Enter,1,West Humber-Clairville,-79.57820583,43.70754727,134,East,Winter,0
-8863201.06,5427303.481,21844,GO-20143057939,D23,2014/10/07 04:00:00+00,2014/10/07 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1430,100,Assault,2014,October,7,280,Tuesday   ,8,2014,October,7,280,Tuesday   ,8,Assault,1,West Humber-Clairville,-79.61948978,43.75303822,135,East,Winter,1
-8862616.106,5424091.143,21863,GO-20143059699,D23,2014/10/07 04:00:00+00,2014/10/07 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,October,7,280,Tuesday   ,13,2014,October,7,280,Tuesday   ,12,Break and Enter,1,West Humber-Clairville,-79.61423505,43.73219045,136,East,Winter,0
-8863494.315,5423261.626,21892,GO-20143061554,D23,2014/10/07 04:00:00+00,2014/10/07 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2014,October,7,280,Tuesday   ,17,2014,October,7,280,Tuesday   ,9,Break and Enter,1,West Humber-Clairville,-79.62212414,43.72680578,137,East,Winter,0
-8861522.365,5427105.247,21896,GO-20143061706,D23,2014/10/07 04:00:00+00,2014/10/07 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,220,B&E W'Intent,2014,October,7,280,Tuesday   ,23,2014,October,7,280,Tuesday   ,16,Break and Enter,1,West Humber-Clairville,-79.60440981,43.75175191,138,East,Winter,1
-8857336.578,5419741.595,21932,GO-20143065535,D23,2014/08/22 04:00:00+00,2014/10/08 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,2014,October,8,281,Wednesday ,11,2014,August,22,234,Friday    ,23,Theft Over,1,West Humber-Clairville,-79.56680825,43.70395072,139,East,Winter,0
